rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,disgust_rec,disgust_prec,disgust_f1,disgust_ba,fear_rec,fear_prec,fear_f1,fear_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,0.10027400217950344,0.0027435962110757828,0.49788877170258666,0.4891041162227603,0.4891041162227603,0.4954793129352627,0.8493150684931506,0.6138613861386139,0.7126436781609196,0.8789346246973365,0.36764705882352944,0.5952380952380952,0.4545454545454546,0.8547215496368039,0.4588235294117647,0.3333333333333333,0.3861386138613861,0.6997578692493946,0.32978723404255317,0.3263157894736842,0.3280423280423281,0.6924939467312349,0.4838709677419355,0.7758620689655172,0.5960264900662252,0.8523002421307506,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,EmoFilm
