rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,neutral_rec,neutral_prec,neutral_f1,neutral_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,0.5220427513122559,0.028384685516357422,0.332580293766252,0.3333333333333333,0.3333333333333333,0.3225706193448129,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.6752136752136753,0.5185185185185185,0.3888888888888889,0.4444444444444444,0.7008547008547008,0.2647058823529412,0.2903225806451613,0.27692307692307694,0.5982905982905983,0.16,0.21052631578947367,0.1818181818181818,0.6923076923076923,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EESC
0,1,0.6337594985961914,0.026762008666992188,0.3335027057417949,0.3418803418803419,0.3418803418803419,0.3329975185595341,0.3548387096774194,0.44,0.3928571428571428,0.7094017094017094,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.7264957264957265,0.4117647058823529,0.2978723404255319,0.345679012345679,0.5470085470085471,0.16,0.2222222222222222,0.18604651162790697,0.7008547008547008,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EESC
0,2,0.6825485229492188,0.03282904624938965,0.31424344648253566,0.3247863247863248,0.3247863247863248,0.30807659392383396,0.3548387096774194,0.3793103448275862,0.36666666666666664,0.6752136752136753,0.37037037037037035,0.3333333333333333,0.3508771929824561,0.6837606837606838,0.4117647058823529,0.3333333333333333,0.36842105263157887,0.5897435897435898,0.12,0.1875,0.14634146341463414,0.7008547008547008,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EESC
0,3,0.6667063236236572,0.0210726261138916,0.3765214355536936,0.38461538461538464,0.38461538461538464,0.37949849480021897,0.5161290322580645,0.5925925925925926,0.5517241379310345,0.7777777777777778,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.6581196581196581,0.42424242424242425,0.358974358974359,0.3888888888888889,0.6239316239316239,0.28,0.30434782608695654,0.2916666666666667,0.7094017094017094,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EESC
0,4,0.7887299060821533,0.023669719696044922,0.3507450852612143,0.35344827586206895,0.35344827586206895,0.3530865948407178,0.25806451612903225,0.2962962962962963,0.27586206896551724,0.6379310344827587,0.37037037037037035,0.5263157894736842,0.43478260869565216,0.7758620689655172,0.45454545454545453,0.36585365853658536,0.40540540540540543,0.6206896551724138,0.32,0.27586206896551724,0.29629629629629634,0.6724137931034483,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EESC
0,5,0.9138388633728027,0.022707700729370117,0.39371398200857405,0.39655172413793105,0.39655172413793105,0.393148678623604,0.41935483870967744,0.4642857142857143,0.44067796610169496,0.7155172413793104,0.48148148148148145,0.43333333333333335,0.456140350877193,0.7327586206896551,0.38235294117647056,0.3611111111111111,0.3714285714285714,0.6206896551724138,0.2916666666666667,0.3181818181818182,0.30434782608695654,0.7241379310344828,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EESC
0,6,1.0339689254760742,0.024435043334960938,0.40313725490196073,0.3879310344827586,0.3879310344827587,0.3873712205107554,0.43333333333333335,0.3939393939393939,0.4126984126984127,0.6810344827586207,0.3333333333333333,0.5625,0.4186046511627907,0.7844827586206896,0.20588235294117646,0.2692307692307692,0.23333333333333334,0.603448275862069,0.64,0.3902439024390244,0.48484848484848486,0.7068965517241379,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EESC
0,7,0.8878753185272217,0.02309131622314453,0.4783769063180828,0.45689655172413796,0.45689655172413796,0.4487376702867255,0.5666666666666667,0.6071428571428571,0.5862068965517241,0.7931034482758621,0.37037037037037035,0.4166666666666667,0.39215686274509803,0.7327586206896551,0.17647058823529413,0.2608695652173913,0.2105263157894737,0.6120689655172413,0.8,0.4878048780487805,0.6060606060606061,0.7758620689655172,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EESC
0,8,1.789879560470581,0.02841019630432129,0.36391067538126354,0.35344827586206895,0.35344827586206895,0.34493520106727654,0.6,0.35294117647058826,0.4444444444444445,0.6120689655172413,0.4074074074074074,0.4230769230769231,0.4150943396226415,0.7327586206896551,0.08823529411764706,0.15,0.11111111111111112,0.5862068965517241,0.36,0.47368421052631576,0.40909090909090906,0.7758620689655172,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EESC
0,9,1.2666983604431152,0.03573489189147949,0.4681808278867103,0.46551724137931033,0.46551724137931033,0.46784098356523496,0.4666666666666667,0.3333333333333333,0.3888888888888889,0.6206896551724138,0.7037037037037037,0.6129032258064516,0.6551724137931035,0.8275862068965517,0.38235294117647056,0.43333333333333335,0.40625,0.6724137931034483,0.32,0.6153846153846154,0.4210526315789474,0.8103448275862069,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EESC
