rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,neutral_rec,neutral_prec,neutral_f1,neutral_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,1.084265410900116,0.0017603226006031036,0.4770833333333333,0.43333333333333335,0.43333333333333335,0.43199130761541515,0.2833333333333333,0.9444444444444444,0.4358974358974359,0.8533333333333334,0.6,0.34951456310679613,0.441717791411043,0.6966666666666667,0.25833333333333336,0.8378378378378378,0.3949044585987261,0.6833333333333333,0.7666666666666667,0.323943661971831,0.4554455445544555,0.6333333333333333,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,combined
