rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,neutral_rec,neutral_prec,neutral_f1,neutral_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,3.6863062381744385,0.046067237854003906,0.8630952380952381,0.8641975308641975,0.8641975308641975,0.8635809222489983,0.9444444444444444,0.8623188405797102,0.9015151515151516,0.9465020576131687,0.8015873015873016,0.8706896551724138,0.8347107438016528,0.9176954732510288,0.8333333333333334,0.9,0.8653846153846153,0.9423868312757202,0.873015873015873,0.8333333333333334,0.8527131782945736,0.9218106995884774,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,CREMA-D
0,1,3.3615522384643555,0.03033924102783203,0.8336640211640212,0.8333333333333334,0.8333333333333334,0.8321759591037713,0.8412698412698413,0.8833333333333333,0.8617886178861788,0.9300411522633745,0.8888888888888888,0.8484848484848485,0.8682170542635659,0.9300411522633745,0.8425925925925926,0.7711864406779662,0.8053097345132744,0.9094650205761317,0.7619047619047619,0.8275862068965517,0.7933884297520662,0.897119341563786,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,CREMA-D
0,2,3.7940235137939453,0.0361483097076416,0.8630952380952381,0.8641975308641975,0.8641975308641975,0.8634424961407123,0.9126984126984127,0.8984375,0.9055118110236221,0.9506172839506173,0.8571428571428571,0.8307692307692308,0.84375,0.9176954732510288,0.8333333333333334,0.8571428571428571,0.8450704225352113,0.9320987654320988,0.8492063492063492,0.8699186991869918,0.8594377510040161,0.9279835390946503,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,CREMA-D
0,3,3.2278692722320557,0.01769542694091797,0.8597883597883598,0.8600823045267489,0.8600823045267489,0.8601629728999389,0.8571428571428571,0.907563025210084,0.8816326530612244,0.9403292181069959,0.9047619047619048,0.8028169014084507,0.8507462686567164,0.9176954732510288,0.8518518518518519,0.8598130841121495,0.8558139534883722,0.9362139917695473,0.8253968253968254,0.8813559322033898,0.8524590163934426,0.9259259259259259,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,CREMA-D
0,4,2.0619118213653564,0.015119314193725586,0.8624338624338623,0.8641975308641975,0.8641975308641975,0.8626673630338777,0.9444444444444444,0.9083969465648855,0.9260700389105058,0.9609053497942387,0.8650793650793651,0.8650793650793651,0.8650793650793651,0.9300411522633745,0.8148148148148148,0.8543689320388349,0.8341232227488151,0.9279835390946503,0.8253968253968254,0.8253968253968254,0.8253968253968254,0.9094650205761317,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,CREMA-D
0,5,1.9780149459838867,0.014213323593139648,0.8012566137566137,0.8024691358024691,0.8024691358024691,0.8013601043499441,0.8492063492063492,0.8842975206611571,0.8663967611336032,0.9320987654320988,0.8174603174603174,0.7573529411764706,0.7862595419847327,0.8847736625514403,0.7685185185185185,0.7345132743362832,0.751131221719457,0.8868312757201646,0.7698412698412699,0.8362068965517241,0.8016528925619835,0.9012345679012346,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,CREMA-D
0,6,1.4104418754577637,0.012612104415893555,0.7669856104435544,0.7670103092783506,0.7670103092783506,0.7662721709480825,0.7619047619047619,0.8807339449541285,0.8170212765957446,0.911340206185567,0.8253968253968254,0.7647058823529411,0.7938931297709922,0.8886597938144329,0.7663551401869159,0.6833333333333333,0.7224669603524229,0.8701030927835052,0.7142857142857143,0.75,0.7317073170731706,0.8639175257731959,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,CREMA-D
0,7,1.2082030773162842,0.012278318405151367,0.8427219997033081,0.8450413223140496,0.8450413223140496,0.8428310591847177,0.9285714285714286,0.8478260869565217,0.8863636363636365,0.9380165289256198,0.8412698412698413,0.8548387096774194,0.848,0.9214876033057852,0.7850467289719626,0.8316831683168316,0.8076923076923076,0.9173553719008265,0.816,0.8429752066115702,0.8292682926829268,0.9132231404958677,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,CREMA-D
0,8,1.1408324241638184,0.012580156326293945,0.7830385654630312,0.7857142857142857,0.7857142857142857,0.7853359554208771,0.8043478260869565,0.888,0.844106463878327,0.9229323308270677,0.7246376811594203,0.7936507936507936,0.7575757575757576,0.8796992481203008,0.711864406779661,0.8235294117647058,0.7636363636363636,0.9022556390977443,0.8913043478260869,0.6871508379888268,0.77602523659306,0.8665413533834586,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,CREMA-D
0,9,1.0553467273712158,0.011792182922363281,0.8342990654205608,0.8319502074688797,0.8319502074688797,0.8317296097100393,0.84,0.8823529411764706,0.860655737704918,0.9294605809128631,0.776,0.8818181818181818,0.8255319148936171,0.9149377593360996,0.897196261682243,0.732824427480916,0.8067226890756302,0.9045643153526971,0.824,0.8442622950819673,0.8340080971659919,0.9149377593360996,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,CREMA-D
