rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,neutral_rec,neutral_prec,neutral_f1,neutral_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,0.31146860122680664,0.013875722885131836,0.8762238325281804,0.875,0.875,0.8764522746289767,0.82,0.8541666666666666,0.836734693877551,0.92,0.8518518518518519,0.8363636363636363,0.8440366972477065,0.915,0.9130434782608695,0.9333333333333333,0.9230769230769231,0.965,0.92,0.8846153846153846,0.9019607843137256,0.95,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,ASED
0,1,0.3092231750488281,0.012449026107788086,0.8469565217391304,0.8469387755102041,0.8469387755102041,0.8467727987421383,0.92,0.8214285714285714,0.8679245283018867,0.9285714285714286,0.8478260869565217,0.78,0.8125,0.9081632653061225,0.78,0.975,0.8666666666666667,0.9387755102040817,0.84,0.84,0.8399999999999999,0.9183673469387755,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,ASED
0,2,0.29056811332702637,0.017365455627441406,0.9512987012987013,0.9540816326530612,0.9540816326530612,0.9517349971222284,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9795918367346939,0.8863636363636364,0.9285714285714286,0.9069767441860465,0.9591836734693877,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9795918367346939,1.0,0.9629629629629629,0.9811320754716981,0.9897959183673469,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,ASED
0,3,0.29668641090393066,0.012716293334960938,0.9297421328671328,0.9285714285714286,0.9285714285714286,0.9284638427742917,0.8269230769230769,1.0,0.9052631578947368,0.9540816326530612,0.9375,0.9183673469387755,0.9278350515463918,0.9642857142857143,1.0,0.8813559322033898,0.936936936936937,0.9642857142857143,0.9545454545454546,0.9333333333333333,0.9438202247191012,0.9744897959183674,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,ASED
0,4,0.28186774253845215,0.011747360229492188,0.8772321428571428,0.8775510204081632,0.8775510204081631,0.8778605233150687,0.7916666666666666,0.9047619047619048,0.8444444444444444,0.9285714285714286,0.7708333333333334,0.8604651162790697,0.8131868131868132,0.9132653061224489,0.9464285714285714,0.8153846153846154,0.8760330578512396,0.923469387755102,1.0,0.9565217391304348,0.9777777777777777,0.9897959183673469,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,ASED
0,5,0.3260962963104248,0.013400077819824219,0.8236086829836831,0.8214285714285714,0.8214285714285714,0.8183588729352481,0.8958333333333334,0.7413793103448276,0.8113207547169813,0.8979591836734694,0.6153846153846154,0.8,0.6956521739130435,0.8571428571428571,0.9423076923076923,0.8909090909090909,0.9158878504672897,0.9540816326530612,0.8409090909090909,0.8604651162790697,0.8505747126436781,0.9336734693877551,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,ASED
0,6,0.3113827705383301,0.012921571731567383,0.9314175407925409,0.9285714285714286,0.9285714285714286,0.9300821747230962,0.9791666666666666,1.0,0.9894736842105264,0.9948979591836735,0.7692307692307693,0.975609756097561,0.860215053763441,0.9336734693877551,1.0,0.8253968253968254,0.9043478260869565,0.9438775510204082,0.9772727272727273,0.9555555555555556,0.9662921348314608,0.9846938775510204,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,ASED
0,7,0.2986609935760498,0.01275181770324707,0.9494724025974026,0.9489795918367347,0.9489795918367347,0.9482484404441088,0.9791666666666666,0.94,0.9591836734693877,0.9795918367346939,0.9318181818181818,0.9111111111111111,0.9213483146067416,0.9642857142857143,0.9285714285714286,0.9811320754716981,0.9541284403669724,0.9744897959183674,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9795918367346939,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,ASED
0,8,0.3109323978424072,0.012965202331542969,0.9466783216783217,0.9489795918367347,0.9489795918367347,0.9473196096203973,1.0,0.9411764705882353,0.9696969696969697,0.9846938775510204,0.9423076923076923,0.9074074074074074,0.9245283018867925,0.9591836734693877,0.9807692307692307,1.0,0.9902912621359222,0.9948979591836735,0.8636363636363636,0.95,0.9047619047619048,0.9591836734693877,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,ASED
0,9,0.30792689323425293,0.012898445129394531,0.8539130434782608,0.8571428571428571,0.8571428571428571,0.8533855033855035,0.92,0.8363636363636363,0.8761904761904761,0.9336734693877551,0.6956521739130435,0.8421052631578947,0.761904761904762,0.8979591836734694,0.92,0.9387755102040817,0.9292929292929293,0.9642857142857143,0.88,0.8148148148148148,0.8461538461538461,0.9183673469387755,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,ASED
