rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,disgust_rec,disgust_prec,disgust_f1,disgust_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,neutral_rec,neutral_prec,neutral_f1,neutral_ba,params,clf,features,corpus
0,bea,0.4467189311981201,0.01702427864074707,0.9197871093672177,0.924031007751938,0.924031007751938,0.9190906093274321,0.9835526315789473,0.8214285714285714,0.8952095808383234,0.9457364341085271,0.990990990990991,0.9295774647887324,0.9593023255813954,0.9782945736434109,0.7466216216216216,0.9910313901345291,0.8516377649325627,0.9403100775193799,0.957983193277311,0.9827586206896551,0.9702127659574468,0.9837209302325581,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EmoV-DB
0,jenie,0.45896410942077637,0.016781091690063477,0.9875912058371735,0.9924471299093656,0.9924471299093656,0.9899794307747959,0.9979838709677419,0.9959758551307847,0.9969788519637462,0.9977341389728097,0.9523809523809523,1.0,0.975609756097561,0.993202416918429,1.0,0.9866666666666667,0.9932885906040269,0.9977341389728097,1.0,0.9881516587677726,0.9940405244338498,0.9962235649546828,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EmoV-DB
0,josh,0.5938930511474609,0.016530513763427734,0.9916329614649539,0.9916666666666667,0.9916666666666667,0.6616686703177642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983333333333333,0.9865771812080537,1.0,0.9932432432432432,0.9933333333333333,0.9966887417218543,0.9868852459016394,0.9917627677100495,0.9916666666666667,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EmoV-DB
0,sam,0.405120849609375,0.02488398551940918,0.9989939637826961,0.9989785495403473,0.9989785495403473,0.9989888683504548,1.0,1.0,1.0,1.0,0.9959758551307847,1.0,0.9979838709677419,0.9989785495403473,1.0,1.0,1.0,1.0,1.0,0.9959514170040485,0.9979716024340771,0.9989785495403473,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,EmoV-DB
