rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,0.06344418693333864,0.019935459829866886,0.4543274045897685,0.45435466946484787,0.45435466946484787,0.3812252894780374,0.9386309992132179,0.4096840659340659,0.5704040162562753,0.5285939139559287,0.07395751376868608,0.6143790849673203,0.13202247191011238,0.6757607555089192,0.35039370078740156,0.5957161981258366,0.44124938026772437,0.7043546694648478,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,combined
