rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,2.2819740269333124,0.002336782868951559,0.4611111111111111,0.46111111111111114,0.46111111111111114,0.4208994708994709,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.6777777777777778,0.7333333333333333,0.4074074074074074,0.5238095238095238,0.5555555555555556,0.13333333333333333,0.6666666666666666,0.2222222222222222,0.6888888888888889,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,combined
