rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,0.1442133947275579,0.03547167219221592,0.3142695979539262,0.4333804809052334,0.4333804809052334,0.2675254826549507,0.17312894499549145,0.2379182156133829,0.20041753653444674,0.5666195190947666,0.7682157200229489,0.4911958914159941,0.5992392034012083,0.4933521923620934,0.0014641288433382138,0.5,0.00291970802919708,0.8067892503536068,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,combined
