rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,2.9975651865825057,0.0017254087142646313,0.3500300021149032,0.3510204081632653,0.3510204081632653,0.23958758875595762,0.926829268292683,0.35185185185185186,0.5100671140939598,0.40408163265306124,0.06578947368421052,0.20833333333333334,0.09999999999999999,0.6326530612244898,0.05747126436781609,1.0,0.10869565217391304,0.6653061224489796,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,combined
