rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,neutral_rec,neutral_prec,neutral_f1,neutral_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,1.6656572818756104,0.028891324996948242,0.8088624338624337,0.8106995884773662,0.8106995884773662,0.8087286009949957,0.9126984126984127,0.8518518518518519,0.8812260536398467,0.9362139917695473,0.7619047619047619,0.8067226890756303,0.7836734693877551,0.8909465020576132,0.7592592592592593,0.803921568627451,0.780952380952381,0.9053497942386831,0.8015873015873016,0.7769230769230769,0.7890624999999999,0.8888888888888888,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,CREMA-D
0,1,2.2081191539764404,0.028418540954589844,0.791005291005291,0.7901234567901234,0.7901234567901234,0.7896127199504882,0.8174603174603174,0.8728813559322034,0.8442622950819672,0.9218106995884774,0.8095238095238095,0.7906976744186046,0.8,0.8950617283950617,0.8148148148148148,0.7213114754098361,0.7652173913043478,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.7489711934156379,0.8744855967078189,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,CREMA-D
0,2,1.8840327262878418,0.028751134872436523,0.8191137566137565,0.8189300411522634,0.8189300411522634,0.8184304965201016,0.8888888888888888,0.875,0.8818897637795274,0.9382716049382716,0.746031746031746,0.752,0.7490039840637451,0.8703703703703703,0.8240740740740741,0.7876106194690266,0.8054298642533937,0.911522633744856,0.8174603174603174,0.8583333333333333,0.83739837398374,0.9176954732510288,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,CREMA-D
0,3,2.323330879211426,0.040384769439697266,0.7883597883597884,0.7880658436213992,0.7880658436213992,0.786965601110903,0.8492063492063492,0.823076923076923,0.8359375,0.9135802469135802,0.8015873015873016,0.753731343283582,0.7769230769230769,0.8806584362139918,0.7962962962962963,0.7226890756302521,0.7577092511013215,0.8868312757201646,0.7063492063492064,0.8640776699029126,0.777292576419214,0.8950617283950617,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,CREMA-D
0,4,2.795905590057373,0.03943061828613281,0.7579365079365079,0.7613168724279835,0.7613168724279835,0.7584877257181166,0.8174603174603174,0.8373983739837398,0.8273092369477911,0.911522633744856,0.7301587301587301,0.7479674796747967,0.7389558232931726,0.8662551440329218,0.6666666666666666,0.7346938775510204,0.6990291262135923,0.8724279835390947,0.8174603174603174,0.7253521126760564,0.7686567164179104,0.8724279835390947,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,CREMA-D
0,5,2.4644503593444824,0.03732466697692871,0.7218915343915344,0.7242798353909465,0.7242798353909466,0.7219189929597802,0.7777777777777778,0.765625,0.7716535433070867,0.8806584362139918,0.7063492063492064,0.7007874015748031,0.7035573122529645,0.845679012345679,0.6574074074074074,0.6635514018691588,0.6604651162790698,0.8497942386831275,0.746031746031746,0.7580645161290323,0.752,0.8724279835390947,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,CREMA-D
0,6,1.9565682411193848,0.017116069793701172,0.6960020768431984,0.6969072164948453,0.6969072164948453,0.6962868598044576,0.7063492063492064,0.7542372881355932,0.7295081967213116,0.8639175257731959,0.6904761904761905,0.6744186046511628,0.6823529411764705,0.8329896907216495,0.6728971962616822,0.6728971962616822,0.6728971962616822,0.8556701030927835,0.7142857142857143,0.6870229007633588,0.7003891050583657,0.8412371134020619,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,CREMA-D
0,7,1.112029790878296,0.013959407806396484,0.7835638629283488,0.7871900826446281,0.7871900826446281,0.7844496375021521,0.8492063492063492,0.816793893129771,0.8326848249027237,0.9111570247933884,0.8174603174603174,0.7410071942446043,0.7773584905660376,0.878099173553719,0.6915887850467289,0.7789473684210526,0.7326732673267325,0.8884297520661157,0.776,0.8151260504201681,0.7950819672131147,0.8966942148760331,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,CREMA-D
0,8,0.8078982830047607,0.012742996215820312,0.7773274379759273,0.7781954887218046,0.7781954887218046,0.7772123760713117,0.8405797101449275,0.8854961832061069,0.8624535315985131,0.9304511278195489,0.6884057971014492,0.8050847457627118,0.7421874999999999,0.8759398496240601,0.7542372881355932,0.7295081967213115,0.7416666666666667,0.8834586466165414,0.8260869565217391,0.7080745341614907,0.7625418060200669,0.8665413533834586,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,CREMA-D
0,9,0.785393238067627,0.012212514877319336,0.7859439252336449,0.7842323651452282,0.7842323651452282,0.7812795420241052,0.904,0.7902097902097902,0.8432835820895522,0.9128630705394191,0.64,0.851063829787234,0.730593607305936,0.8775933609958506,0.8317757009345794,0.7235772357723578,0.773913043478261,0.8921161825726142,0.768,0.7868852459016393,0.7773279352226721,0.8858921161825726,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec_c_mean,CREMA-D
