rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,0.2011710307560861,0.02091118134558201,0.7890824473860697,0.8203627852545348,0.8203627852545348,0.743514323465786,0.8876298394711992,0.9650924024640657,0.9247417609444171,0.9104739613809245,0.8159203980099502,0.41309823677581864,0.5484949832775919,0.8420128730251609,0.6636971046770601,0.8816568047337278,0.7573062261753493,0.8882387361029842,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,combined
