rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,3.1758180428296328,0.004001060035079718,0.485819170049089,0.4583333333333333,0.4583333333333333,0.417815398270125,0.5079365079365079,0.6956521739130435,0.5871559633027522,0.7321428571428571,0.8478260869565217,0.3391304347826087,0.48447204968944096,0.5059523809523809,0.1016949152542373,0.8571428571428571,0.18181818181818182,0.6785714285714286,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,combined
