rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,4.425170822069049,0.0022930027917027473,0.5055555555555555,0.5055555555555555,0.5055555555555555,0.5013905407984963,0.4166666666666667,0.7352941176470589,0.5319148936170213,0.7555555555555555,0.7166666666666667,0.42574257425742573,0.5341614906832298,0.5833333333333334,0.38333333333333336,0.5111111111111111,0.4380952380952381,0.6722222222222223,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,combined
