rep,fold,fit_time,score_time,uar,war,microf1,macrof1,anger_rec,anger_prec,anger_f1,anger_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,params,clf,features,corpus
0,0,0.2634092941880226,0.008680799044668674,0.7138888888888889,0.7138888888888889,0.713888888888889,0.7193450383411358,0.7875,0.8915094339622641,0.8362831858407079,0.8972222222222223,0.7666666666666667,0.5525525525525525,0.6422338568935428,0.7152777777777778,0.5875,0.8057142857142857,0.6795180722891566,0.8152777777777778,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,combined
