rep,fold,fit_time,score_time,uar,war,microf1,macrof1,affection_rec,affection_prec,affection_f1,affection_ba,amusement_rec,amusement_prec,amusement_f1,amusement_ba,anger_rec,anger_prec,anger_f1,anger_ba,contempt_rec,contempt_prec,contempt_f1,contempt_ba,disgust_rec,disgust_prec,disgust_f1,disgust_ba,distress_rec,distress_prec,distress_f1,distress_ba,fear_rec,fear_prec,fear_f1,fear_ba,guilt_rec,guilt_prec,guilt_f1,guilt_ba,happiness_rec,happiness_prec,happiness_f1,happiness_ba,interest_rec,interest_prec,interest_f1,interest_ba,lust_rec,lust_prec,lust_f1,lust_ba,negativesurprise_rec,negativesurprise_prec,negativesurprise_f1,negativesurprise_ba,positivesurprise_rec,positivesurprise_prec,positivesurprise_f1,positivesurprise_ba,pride_rec,pride_prec,pride_f1,pride_ba,relief_rec,relief_prec,relief_f1,relief_ba,sadness_rec,sadness_prec,sadness_f1,sadness_ba,serenity_rec,serenity_prec,serenity_f1,serenity_ba,shame_rec,shame_prec,shame_f1,shame_ba,params,clf,features,corpus
0,0,2.437170007266104,0.021806213073432446,0.14770955165692007,0.14804469273743018,0.14804469273743018,0.11706603832209507,0.31666666666666665,0.08755760368663594,0.13718411552346568,0.7774674115456238,0.23333333333333334,0.1206896551724138,0.1590909090909091,0.8621973929236499,0.8666666666666667,0.13231552162849872,0.22958057395143489,0.6750465549348231,0.0,0.0,0.0,0.9366852886405959,0.1,0.2,0.13333333333333333,0.9273743016759777,0.16666666666666666,0.16393442622950818,0.16528925619834708,0.9059590316573557,0.2833333333333333,0.26153846153846155,0.27199999999999996,0.9152700186219739,0.0,0.0,0.0,0.9376163873370578,0.16666666666666666,0.38461538461538464,0.2325581395348837,0.9385474860335196,0.07017543859649122,0.10526315789473684,0.08421052631578947,0.9189944134078212,0.13333333333333333,0.5714285714285714,0.21621621621621623,0.9459962756052142,0.10526315789473684,0.2222222222222222,0.14285714285714285,0.9329608938547486,0.03333333333333333,0.18181818181818182,0.056338028169014086,0.9376163873370578,0.06666666666666667,0.125,0.08695652173913045,0.9217877094972067,0.1,0.42857142857142855,0.16216216216216217,0.9422718808193669,0.016666666666666666,0.125,0.029411764705882353,0.9385474860335196,0.0,0.0,0.0,0.9432029795158287,0.0,0.0,0.0,0.9385474860335196,"{""C"": 1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",sk/lr,wav2vec2_audeering_ft_c_mean,VENEC
